,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,RAG_annotation,RAG_aggrement_modified,RAG_aggrement_modified_new
299,299,Lung,1,0.75,"RP11-295M3.4,C11orf97,C12orf75,SNTN,C5orf49,GSTA1,TMEM231",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,basal epithelial cell of tracheobronchial tree,CL:0002329,unknown,-1,0.2857
300,300,Lung,1,0.75,"MS4A1,CD37,TSC22D3,ISG20,CD79A,LTB,CORO1A",B cell lineage,B cell,CL:0000236,b cell,b cell,CL:0000236,mixture of cell types,-1,0.2500
301,301,Lung,1,0.75,"CXCL17,WFDC2,PIGR,KRT19,MUC1,CEACAM6,KRT7",Secretory,secretory cell,CL:0000151,secretory cell,epithelial cell,CL:0000066,pulmonary alveolar type 2 cell,-1,0.5000
302,302,Lung,1,0.75,"CD14,S100A9,LST1,FCER1G,S100A8,VCAN,FCN1",Monocytes,monocyte,CL:0000576,macrophage/monocyte,monocyte,CL:0000576,monocyte,0,1.0000
303,303,Lung,1,0.75,"MARCKSL1,CCL28,PIP,TCN1,SEC11C,SELM,ZG16B",Submucosal Secretory,,,secretory cell,epithelial cell,CL:0000066,unknown,-1,0.2500
304,304,Lung,1,0.75,"HYAL2,CDH5,PECAM1,EGFL7,CLDN5,AQP1,CLEC14A",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,endothelial cell,CL:0000115,endothelial cell,2,0.6000
305,305,Lung,1,0.75,"SDPR,CLDN5,TM4SF1,RAMP2,PPFIBP1,IGFBP7,CCL21",Lymphatic EC mature,,,endothelial cell,endothelial cell,CL:0000115,pulmonary microvascular endothelial cell,-1,0.2000
306,306,Lung,1,0.75,"AKAP12,TFF3,IGFBP7,GNG11,SDPR,CCL21,TFPI",Lymphatic EC differentiating,,,endothelial cell,endothelial cell of lymphatic vessel,CL:0002138,goblet cell,-1,-1
307,307,Lung,1,0.75,"CORO1A,ITGB2,MS4A6A,HLA-DPA1,HLA-DQB1,GPR183,HLA-DMA",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,monocyte-derived dendritic cell,CL:0011031,nonclassical monocyte,-1,0.6667
308,308,Lung,1,0.75,"GPX3,SPARCL1,MT1X,TPM2,CYR61,PRELP,TAGLN",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,fibroblast,CL:0000057,fibroblast,-1,0.6000
309,309,Lung,1,0.75,"CPA3,TPSB2,KIT,GATA2,VWA5A,RGS13,MS4A2",Mast cells,mast cell,CL:0000097,granulocyte,mast cell,CL:0000097,mast cell,0,1.0000
310,310,Lung,1,0.75,"LMOD1,ACTG2,PLN,PPP1R14A,NEXN,IGFBP7,FLNA",Fibromyocytes,,,muscle cell,smooth muscle cell,CL:0000192,smooth muscle cell,"{'CL:0000192': 0, 'CL:0000027': 1, 'CL:0000358': 1, 'CL:0000359': 1, 'CL:0000514': 1, 'CL:0000648': 1, 'CL:0000892': 1, 'CL:0002504': 1, 'CL:0002597': 1, 'CL:0002599': 1, 'CL:0002601': 1, 'CL:0009093': 1, 'CL:0019019': 1, 'CL:1000443': 1, 'CL:1000487': 1, 'CL:1000702': 1, 'CL:1000979': 1, 'GO:0014909': 1, 'GO:0030485': 1, 'GO:0034390': 1, 'GO:0048659': 1, 'GO:0051145': 1, 'UBERON:0001135': 1, 'UBERON:0007521': 1, 'CL:0002243': 2, 'CL:0002590': 2, 'CL:0008035': 2, 'CL:0019017': 2, 'CL:0019018': 2, 'GO:0035886': 2, 'GO:0097084': 2, 'GO:1904738': 2, 'GO:1905288': 2, 'GO:1990874': 2, 'UBERON:0002303': 2, 'GO:0090078': 2, 'CL:1000275': 2, 'CL:1000279': 2, 'GO:0035645': 2, 'CL:0002366': 2, 'CL:0002598': 2, 'CL:0002600': 2, 'CL:4033017': 2, 'UBERON:0004884': 2, 'UBERON:0004243': 2, 'GO:0072193': 2, 'GO:0014910': 2, 'GO:0014911': 2, 'GO:0014912': 2, 'GO:0071670': 2, 'GO:0034391': 2, 'GO:0034392': 2, 'GO:0034393': 2, 'GO:0048660': 2, 'GO:0048661': 2, 'GO:0048662': 2, 'GO:0051150': 2, 'GO:0051151': 2, 'GO:0051152': 2, 'GO:0060530': 2, 'GO:0006939': 2, 'GO:0014805': 2, 'GO:0048745': 2, 'UBERON:0002033': 2, 'UBERON:0002112': 2, 'UBERON:0003386': 2, 'UBERON:0004219': 2, 'UBERON:0004223': 2, 'UBERON:0004225': 2, 'UBERON:0004226': 2, 'UBERON:0004227': 2, 'UBERON:0004228': 2, 'UBERON:0004231': 2, 'UBERON:0004232': 2, 'UBERON:0004235': 2, 'UBERON:0004237': 2, 'UBERON:0004238': 2, 'UBERON:0004240': 2, 'UBERON:0004245': 2, 'UBERON:0004246': 2, 'UBERON:0004695': 2, 'UBERON:0004834': 2, 'UBERON:0004835': 2, 'UBERON:0005109': 2, 'UBERON:0005321': 2, 'UBERON:0008331': 2, 'UBERON:0008856': 2, 'UBERON:0009919': 2, 'UBERON:0012615': 2, 'UBERON:0015717': 2, 'UBERON:0015783': 2, 'UBERON:0034933': 2, 'UBERON:0001607': 2, 'CL:0009049': 3, 'CL:1001097': 3, 'CL:1001100': 3, 'CL:0002539': 3, 'CL:0002588': 3, 'CL:0002589': 3, 'CL:0002591': 3, 'CL:0002592': 3, 'CL:0002594': 3, 'CL:0002595': 3, 'CL:0002596': 3, 'CL:1001064': 3, 'CL:1001066': 3, 'CL:1001068': 3, 'GO:0035887': 3, 'GO:1905063': 3, 'GO:1905064': 3, 'GO:1905065': 3, 'GO:1904752': 3, 'GO:1904753': 3, 'GO:1904754': 3, 'GO:1905459': 3, 'GO:1905460': 3, 'GO:1905461': 3, 'GO:1904705': 3, 'GO:1904706': 3, 'GO:1904707': 3, 'CL:1000618': 3, 'GO:0072051': 3, 'UBERON:0002321': 3, 'UBERON:0002335': 3, 'UBERON:0004738': 3, 'UBERON:0005320': 3, 'CL:1000276': 3, 'CL:1000277': 3, 'CL:1000278': 3, 'CL:0009052': 3, 'CL:1000280': 3, 'CL:1000286': 3, 'CL:4033004': 3, 'CL:4033011': 3, 'CL:4033012': 3, 'UBERON:0004242': 3, 'UBERON:0004516': 3, 'UBERON:0004517': 3, 'GO:0060483': 3, 'UBERON:0003591': 3, 'UBERON:0004901': 3, 'GO:2000061': 3, 'GO:2000062': 3, 'GO:2000063': 3, 'GO:0071671': 3, 'GO:0071673': 3, 'GO:0071672': 3, 'GO:0006940': 3, 'GO:0014821': 3, 'GO:0014831': 3, 'GO:0014848': 3, 'GO:0043133': 3, 'GO:0045986': 3, 'GO:0045987': 3, 'GO:1990765': 3, 'GO:1990770': 3, 'GO:0014895': 3, 'GO:0060414': 3, 'GO:0072191': 3, 'GO:0072194': 3, 'GO:1905899': 3, 'GO:1905900': 3, 'GO:1905901': 3, 'UBERON:0011932': 3, 'UBERON:0009960': 3, 'UBERON:0001605': 3, 'UBERON:0004234': 3, 'UBERON:0011222': 3, 'UBERON:0004233': 3, 'UBERON:0004296': 3, 'UBERON:0004297': 3, 'UBERON:0004221': 3, 'UBERON:0004222': 3, 'UBERON:0004229': 3, 'UBERON:0004230': 3, 'UBERON:0012378': 3, 'UBERON:0018112': 3, 'UBERON:0002111': 3, 'UBERON:0002522': 3, 'UBERON:0004178': 3, 'UBERON:0004236': 3, 'UBERON:0004696': 3, 'UBERON:0012416': 3, 'GO:0072208': 3, 'GO:0061214': 3, 'UBERON:0001296': 3, 'UBERON:0004224': 3, 'UBERON:0012368': 3, 'UBERON:0012369': 3, 'UBERON:0012419': 3, 'UBERON:0001608': 3, 'CL:0002593': 4, 'CL:1001214': 4, 'CL:1001217': 4, 'CL:1001221': 4, 'CL:1001224': 4, 'GO:1904829': 4, 'GO:1904830': 4, 'GO:1904831': 4, 'CL:0002173': 4, 'CL:1000850': 4, 'GO:0072052': 4, 'GO:0072142': 4, 'GO:0061212': 4, 'GO:0072024': 4, 'GO:0072206': 4, 'UBERON:0003546': 4, 'UBERON:0005122': 4, 'UBERON:0005202': 4, 'UBERON:0005324': 4, 'CL:1000281': 4, 'CL:1000282': 4, 'CL:1000283': 4, 'CL:1000284': 4, 'CL:1000285': 4, 'UBERON:0002183': 4, 'UBERON:0002184': 4, 'GO:0043134': 4, 'GO:1904304': 4, 'GO:1904318': 4, 'GO:0014827': 4, 'GO:0014849': 4, 'GO:0030432': 4, 'GO:1904305': 4, 'GO:1904306': 4, 'GO:0014832': 4, 'GO:0060450': 4, 'GO:0060451': 4, 'GO:1904319': 4, 'GO:1904320': 4, 'GO:1904341': 4, 'GO:1904342': 4, 'GO:1904343': 4, 'GO:1904347': 4, 'GO:1904348': 4, 'GO:1904349': 4, 'GO:1905147': 4, 'GO:1905148': 4, 'GO:1905149': 4, 'UBERON:0001037': 4, 'UBERON:0001821': 4, 'UBERON:0002073': 4, 'UBERON:0001775': 4, 'UBERON:0001606': 4, 'UBERON:0003387': 4, 'UBERON:0004515': 4, 'UBERON:0004895': 4, 'UBERON:0004220': 4, 'UBERON:0004239': 4, 'UBERON:8480003': 4, 'UBERON:0002523': 4, 'UBERON:0003618': 4, 'UBERON:0007239': 4, 'UBERON:0007243': 4, 'UBERON:8480002': 4, 'UBERON:0012418': 4, 'UBERON:8480000': 4, 'UBERON:8480068': 4, 'UBERON:0002040': 4, 'UBERON:0022356': 4, 'UBERON:0012398': 4, 'UBERON:0012401': 4, 'UBERON:8410046': 4, 'UBERON:0012399': 4, 'UBERON:0012402': 4, 'UBERON:8410047': 4, 'CL:1000445': 4, 'GO:0061220': 5, 'GO:0072227': 5, 'GO:0060482': 5, 'UBERON:0002339': 5, 'UBERON:0003404': 5, 'UBERON:0003405': 5, 'UBERON:0004889': 5, 'UBERON:0004950': 5, 'UBERON:0005037': 5, 'UBERON:0012084': 5, 'UBERON:0002341': 5, 'UBERON:0004951': 5, 'UBERON:0005038': 5, 'UBERON:0012085': 5, 'CL:0002088': 5, 'GO:0072105': 5, 'UBERON:0018261': 5, 'GO:0060083': 5, 'UBERON:0002074': 5, 'UBERON:0005184': 5, 'UBERON:0010164': 5, 'UBERON:0013699': 5, 'UBERON:0015148': 5, 'UBERON:0015149': 5, 'UBERON:0015150': 5, 'UBERON:0016446': 5, 'UBERON:0016447': 5, 'UBERON:0037458': 5, 'UBERON:0037459': 5, 'CL:2000021': 5, 'GO:0048733': 5, 'UBERON:0001866': 5, 'UBERON:0003485': 5, 'UBERON:0003487': 5, 'UBERON:0005088': 5, 'UBERON:0011845': 5, 'UBERON:0011846': 5, 'CL:0002559': 5, 'GO:0001942': 5, 'GO:0031069': 5, 'GO:0048820': 5, 'UBERON:0005086': 5, 'UBERON:0005932': 5, 'GO:0061073': 5, 'UBERON:0001768': 5, 'UBERON:0001778': 5, 'UBERON:0010427': 5, 'UBERON:0011892': 5, 'UBERON:8600003': 5, 'UBERON:0002165': 5, 'UBERON:0003619': 5, 'UBERON:0005740': 5, 'UBERON:0007242': 5, 'UBERON:0006566': 5, 'UBERON:0006563': 5, 'UBERON:8410060': 5, 'UBERON:8410061': 5, 'GO:0060481': 6, 'CL:4033007': 6, 'CL:4033009': 6, 'CL:4033010': 6, 'UBERON:0015794': 6, 'UBERON:0015795': 6, 'GO:0061453': 6, 'UBERON:0011878': 6, 'UBERON:0012367': 6, 'UBERON:0012486': 6, 'UBERON:0002076': 6, 'UBERON:0002077': 6, 'UBERON:0035610': 6, 'UBERON:0014382': 6, 'UBERON:0010171': 6, 'UBERON:0022279': 6, 'UBERON:8420000': 6, 'UBERON:0015144': 6, 'CL:0000317': 6, 'GO:0001949': 6, 'GO:0060791': 6, 'CL:0002140': 6, 'UBERON:0003484': 6, 'CL:0002483': 6, 'CL:0002560': 6, 'CL:0002561': 6, 'CL:0002562': 6, 'CL:2000092': 6, 'GO:0051797': 6, 'GO:0051798': 6, 'GO:0051799': 6, 'GO:0060789': 6, 'GO:0048817': 6, 'GO:0048818': 6, 'GO:0048819': 6, 'UBERON:0005933': 6, 'UBERON:0005942': 6, 'UBERON:0006004': 6, 'CL:4030000': 6, 'UBERON:0001776': 6, 'UBERON:0003956': 6, 'UBERON:0035546': 6, 'CL:0002303': 6, 'CL:0002304': 6, 'UBERON:0001769': 6, 'CL:0002350': 6, 'GO:0003157': 6, 'GO:0003160': 6, 'GO:0060214': 6, 'UBERON:0001081': 6, 'UBERON:0002062': 6, 'UBERON:0002166': 6, 'UBERON:0004124': 6, 'UBERON:0005243': 6, 'UBERON:0005316': 6, 'UBERON:0007280': 6, 'UBERON:0035763': 6, 'UBERON:0009713': 6, 'UBERON:0036290': 6, 'UBERON:0006567': 6, 'GO:0060480': 7, 'UBERON:0011198': 7, 'UBERON:0011201': 7, 'UBERON:0010165': 7, 'UBERON:1000004': 7, 'UBERON:0011931': 7, 'UBERON:0015147': 7, 'UBERON:0015145': 7, 'UBERON:0015146': 7, 'GO:1990654': 7, 'GO:1903680': 7, 'UBERON:0013231': 7, 'CL:0010000': 7, 'GO:0061170': 7, 'GO:0061168': 7, 'GO:0061169': 7, 'UBERON:0005941': 7, 'CL:0000348': 7, 'CL:2000070': 7, 'UBERON:0002443': 7, 'UBERON:0019207': 7, 'UBERON:0005969': 7, 'UBERON:0006206': 7, 'GO:0061072': 7, 'UBERON:0001779': 7, 'UBERON:0002506': 7, 'UBERON:0003438': 7, 'UBERON:0004118': 7, 'GO:0060956': 7, 'GO:0060958': 7, 'GO:0061147': 7, 'GO:0061148': 7, 'UBERON:0009712': 7, 'CL:0008022': 7, 'GO:0003197': 7, 'GO:0003203': 7, 'GO:0003272': 7, 'UBERON:0000946': 7, 'UBERON:0005989': 7, 'UBERON:0009129': 7, 'UBERON:0034903': 7, 'UBERON:0004126': 7, 'UBERON:0005988': 7, 'UBERON:0016509': 7, 'UBERON:0016513': 7, 'UBERON:0016514': 7, 'UBERON:0016522': 7, 'UBERON:0036291': 7, 'GO:1901249': 8, 'GO:1901250': 8, 'GO:1901251': 8, 'UBERON:0012489': 8, 'UBERON:0012490': 8, 'UBERON:0018111': 8, 'UBERON:0012377': 8, 'UBERON:0012488': 8, 'UBERON:0014390': 8, 'GO:1904002': 8, 'GO:1904003': 8, 'GO:1904004': 8, 'UBERON:0000966': 8, 'CL:0002367': 8, 'GO:0002930': 8, 'CL:0002565': 8, 'UBERON:0003511': 8, 'GO:0003277': 8, 'GO:1905315': 8, 'GO:0003273': 8, 'CL:1000147': 8, 'GO:0003170': 8, 'GO:0003179': 8, 'GO:0003188': 8, 'GO:0003222': 8, 'UBERON:0005064': 8, 'UBERON:0005066': 8, 'UBERON:0035805': 9, 'CL:0000561': 9, 'CL:0000636': 9, 'CL:0000740': 9, 'CL:0002485': 9, 'CL:0002585': 9, 'CL:0010009': 9, 'CL:4023129': 9, 'CL:4033015': 9, 'GO:0060041': 9, 'GO:0060042': 9, 'UBERON:0000019': 9, 'UBERON:0000053': 9, 'UBERON:0000941': 9, 'UBERON:0001781': 9, 'UBERON:0001908': 9, 'UBERON:0003501': 9, 'UBERON:0004864': 9, 'UBERON:0008921': 9, 'UBERON:0009740': 9, 'CL:4030032': 9, 'CL:4030033': 9, 'GO:0003293': 9, 'GO:2000793': 9, 'GO:0003249': 9, 'GO:0003276': 9, 'GO:0003225': 9, 'GO:0003227': 9, 'CL:0004250': 10, 'CL:0004251': 10, 'CL:0004252': 10, 'CL:0004253': 10, 'CL:4023119': 10, 'CL:4030027': 10, 'CL:4030028': 10, 'GO:0035881': 10, 'UBERON:0001791': 10, 'UBERON:0001794': 10, 'CL:0003001': 10, 'CL:0003002': 10, 'CL:0003003': 10, 'CL:0003005': 10, 'CL:0003008': 10, 'CL:0003009': 10, 'CL:0003011': 10, 'CL:0003012': 10, 'CL:0003013': 10, 'CL:0003014': 10, 'CL:0003028': 10, 'CL:0003029': 10, 'CL:0003030': 10, 'CL:0003033': 10, 'CL:0003034': 10, 'CL:0003035': 10, 'CL:0003036': 10, 'CL:0003039': 10, 'CL:0003040': 10, 'CL:0003043': 10, 'CL:0004115': 10, 'CL:0004116': 10, 'CL:0004117': 10, 'CL:4023032': 10, 'CL:4023033': 10, 'CL:4023188': 10, 'CL:4023189': 10, 'UBERON:0001792': 10, 'UBERON:0001795': 10, 'CL:0000573': 10, 'CL:0000604': 10, 'GO:0060219': 10, 'GO:0003406': 10, 'GO:0003407': 10, 'GO:0061298': 10, 'GO:1902866': 10, 'GO:1902867': 10, 'GO:1902868': 10, 'GO:0010842': 10, 'GO:0060040': 10, 'GO:0043010': 10, 'GO:0048593': 10, 'UBERON:0001697': 10, 'UBERON:0001711': 10, 'UBERON:0001750': 10, 'UBERON:0001773': 10, 'UBERON:0001801': 10, 'UBERON:0001802': 10, 'UBERON:0002203': 10, 'UBERON:0003071': 10, 'UBERON:0003269': 10, 'UBERON:0003314': 10, 'UBERON:0003605': 10, 'UBERON:0004277': 10, 'UBERON:0005427': 10, 'UBERON:0005908': 10, 'UBERON:0006311': 10, 'UBERON:0006312': 10, 'UBERON:0006761': 10, 'UBERON:0010230': 10, 'UBERON:0010409': 10, 'UBERON:0015808': 10, 'UBERON:0001786': 10, 'GO:0021554': 10, 'GO:0021631': 10, 'GO:0021632': 10, 'GO:0021634': 10, 'UBERON:0000959': 10, 'UBERON:0001793': 10, 'UBERON:0005745': 10, 'UBERON:0009906': 10, 'UBERON:0001782': 10, 'UBERON:0001787': 10, 'UBERON:0001789': 10, 'UBERON:0001790': 10, 'UBERON:0003902': 10, 'UBERON:0007619': 10, 'GO:0061304': 10, 'GO:0061299': 10, 'UBERON:0008927': 10, 'UBERON:0008928': 10, 'UBERON:0008929': 10, 'UBERON:0009731': 10, 'UBERON:0009732': 10, 'UBERON:0009733': 10, 'UBERON:0009734': 10, 'UBERON:0009735': 10, 'UBERON:0009736': 10, 'UBERON:0009737': 10, 'UBERON:0009738': 10, 'UBERON:0009739': 10, 'UBERON:0009851': 10, 'UBERON:0009852': 10, 'GO:0003250': 10, 'GO:0003251': 10, 'GO:0003252': 10, 'CL:0004219': 11, 'CL:0004227': 11, 'CL:0004229': 11, 'CL:0004230': 11, 'CL:0004233': 11, 'CL:0004238': 11, 'CL:0004239': 11, 'CL:0004220': 11, 'CL:0004223': 11, 'CL:0004224': 11, 'CL:0004225': 11, 'CL:0004226': 11, 'CL:0004228': 11, 'CL:0004231': 11, 'CL:0004234': 11, 'CL:0004235': 11, 'CL:0004236': 11, 'CL:0004237': 11, 'CL:0004240': 11, 'CL:0004241': 11, 'CL:0004242': 11, 'CL:0004243': 11, 'CL:0004244': 11, 'CL:0004245': 11, 'CL:0004232': 11, 'CL:0004221': 11, 'CL:0004222': 11, 'GO:1902869': 11, 'GO:1902870': 11, 'GO:1902871': 11, 'CL:0000748': 11, 'CL:0011104': 11, 'UBERON:0008922': 11, 'CL:0003004': 11, 'CL:0003010': 11, 'CL:0003026': 11, 'CL:0003027': 11, 'CL:0003044': 11, 'CL:0003045': 11, 'CL:0003046': 11, 'CL:0003047': 11, 'CL:4033053': 11, 'CL:0003006': 11, 'CL:0003007': 11, 'CL:0003015': 11, 'CL:0003016': 11, 'CL:0003031': 11, 'CL:0003032': 11, 'CL:0003037': 11, 'CL:0003038': 11, 'CL:0003041': 11, 'CL:0003042': 11, 'CL:0004119': 11, 'CL:0004121': 11, 'CL:0004183': 11, 'CL:0003020': 11, 'CL:0003024': 11, 'CL:0004120': 11, 'CL:0004138': 11, 'CL:4033046': 11, 'CL:4033052': 11, 'CL:4033047': 11, 'CL:4033051': 11, 'UBERON:0008926': 11, 'CL:0000752': 11, 'CL:0003048': 11, 'CL:0003049': 11, 'CL:0003050': 11, 'CL:0003051': 11, 'GO:0042670': 11, 'GO:0046549': 11, 'GO:0097474': 11, 'CL:0000751': 11, 'CL:0000755': 11, 'CL:0000756': 11, 'GO:0046548': 11, 'GO:0060221': 11, 'GO:0097473': 11, 'GO:0061074': 11, 'GO:0061075': 11, 'GO:0061076': 11, 'GO:1904389': 11, 'GO:1904390': 11, 'GO:0002088': 11, 'GO:0031076': 11, 'GO:0061029': 11, 'GO:0061303': 11, 'GO:0002089': 11, 'GO:0003411': 11, 'GO:0048596': 11, 'UBERON:0000209': 11, 'UBERON:0004867': 11, 'UBERON:0006271': 11, 'UBERON:0037089': 11, 'CL:1000391': 11, 'UBERON:0001457': 11, 'UBERON:0001811': 11, 'UBERON:0003437': 11, 'UBERON:0003510': 11, 'UBERON:0003581': 11, 'UBERON:0003660': 11, 'UBERON:0010330': 11, 'UBERON:0013229': 11, 'UBERON:0014769': 11, 'UBERON:0014770': 11, 'UBERON:0035034': 11, 'UBERON:0001817': 11, 'UBERON:0001850': 11, 'UBERON:0002392': 11, 'UBERON:0022284': 11, 'CL:0000347': 11, 'UBERON:0000964': 11, 'UBERON:0002363': 11, 'UBERON:0010291': 11, 'UBERON:0010299': 11, 'UBERON:0012430': 11, 'UBERON:0000965': 11, 'UBERON:0001766': 11, 'UBERON:0001799': 11, 'UBERON:0005606': 11, 'UBERON:0010366': 11, 'UBERON:0004128': 11, 'UBERON:0010312': 11, 'UBERON:0013228': 11, 'UBERON:0015155': 11, 'UBERON:0001796': 11, 'UBERON:0001797': 11, 'UBERON:0022288': 11, 'UBERON:0036925': 11, 'UBERON:0001772': 11, 'UBERON:0001803': 11, 'UBERON:0001985': 11, 'UBERON:0004817': 11, 'UBERON:0005638': 11, 'UBERON:0006763': 11, 'UBERON:0010294': 11, 'CL:4033036': 11, 'GO:0061360': 11, 'GO:2000595': 11, 'GO:2000596': 11, 'GO:2000597': 11, 'CL:0002586': 11, 'UBERON:0005424': 11, 'UBERON:0001788': 11, 'CL:0000745': 11, 'UBERON:0005425': 11, 'UBERON:0008923': 11, 'UBERON:0008924': 11, 'UBERON:0008925': 11, 'CL:0000749': 12, 'CL:0000750': 12, 'CL:0011105': 12, 'CL:0011106': 12, 'CL:0000753': 12, 'CL:0000754': 12, 'CL:0003017': 12, 'CL:0003018': 12, 'CL:0003021': 12, 'CL:0003022': 12, 'CL:0003023': 12, 'CL:0004126': 12, 'CL:0003025': 12, 'CL:0004124': 12, 'CL:0004125': 12, 'CL:0004137': 12, 'CL:0004139': 12, 'CL:0000760': 12, 'CL:0000761': 12, 'CL:0000757': 12, 'CL:0000758': 12, 'CL:0000759': 12, 'CL:0004161': 12, 'CL:0004162': 12, 'CL:0008027': 12, 'CL:0004213': 12, 'CL:0004214': 12, 'GO:0070306': 12, 'GO:1902863': 12, 'GO:1902864': 12, 'GO:1902865': 12, 'GO:0003404': 12, 'GO:0060900': 12, 'UBERON:0001677': 12, 'UBERON:0001679': 12, 'UBERON:0002490': 12, 'UBERON:0006236': 12, 'UBERON:0010156': 12, 'UBERON:0009648': 12, 'CL:0002550': 12, 'CL:1000432': 12, 'UBERON:0010305': 12, 'CL:0000315': 12, 'GO:0032808': 12, 'UBERON:0001622': 12, 'UBERON:0001827': 12, 'UBERON:0011096': 12, 'UBERON:0011857': 12, 'UBERON:0018256': 12, 'CL:1000435': 12, 'UBERON:0001770': 12, 'UBERON:0010284': 12, 'UBERON:0037237': 12, 'CL:1000437': 12, 'UBERON:0001351': 12, 'UBERON:0005043': 12, 'UBERON:0001777': 12, 'UBERON:0003500': 12, 'UBERON:0004348': 12, 'UBERON:0004367': 12, 'UBERON:0004370': 12, 'CL:1000298': 12, 'UBERON:0002092': 12, 'UBERON:0002093': 12, 'UBERON:0003685': 12, 'UBERON:0003691': 12, 'UBERON:0005486': 12, 'UBERON:0007647': 12, 'UBERON:0035608': 12, 'UBERON:0010295': 12, 'CL:0002222': 12, 'UBERON:0000389': 12, 'UBERON:0000390': 12, 'UBERON:0001804': 12, 'UBERON:0002444': 12, 'UBERON:0003073': 12, 'CL:1000444': 12, 'UBERON:0001798': 12, 'UBERON:0010367': 12, 'GO:0003403': 12, 'UBERON:0003072': 12, 'CL:0000575': 12, 'CL:0002224': 12, 'UBERON:0005614': 12, 'CL:0000132': 12, 'CL:0004217': 12, 'CL:0004218': 12, 'CL:4033019': 13, 'CL:4033031': 13, 'CL:4033032': 13, 'CL:4033034': 13, 'CL:4033035': 13, 'CL:4033027': 13, 'CL:4033028': 13, 'CL:4033029': 13, 'CL:4033030': 13, 'CL:4033033': 13, 'CL:0004215': 13, 'CL:0004216': 13, 'GO:0070307': 13, 'GO:1902746': 13, 'GO:1902747': 13, 'GO:1902748': 13, 'GO:0002072': 13, 'UBERON:0001676': 13, 'UBERON:0002396': 13, 'UBERON:0002478': 13, 'UBERON:0005446': 13, 'UBERON:7500107': 13, 'UBERON:0006227': 13, 'UBERON:0018415': 13, 'GO:0060364': 13, 'CL:2000084': 13, 'CL:1000433': 13, 'UBERON:0005029': 13, 'CL:1000436': 13, 'UBERON:0005017': 13, 'CL:0002363': 13, 'GO:1903701': 13, 'UBERON:0003952': 13, 'UBERON:0003953': 13, 'UBERON:0011865': 13, 'UBERON:0005234': 13, 'UBERON:0005702': 13, 'CL:4042006': 13, 'UBERON:0003561': 13, 'UBERON:0003562': 13, 'UBERON:0003565': 13, 'GO:0060363': 13, 'UBERON:0004273': 13, 'UBERON:0003712': 13, 'UBERON:0017635': 13, 'CL:0011004': 13, 'GO:0001743': 13, 'UBERON:0005426': 13, 'UBERON:0003098': 13, 'UBERON:0016854': 13, 'UBERON:0016855': 13, 'GO:0061581': 13, 'CL:0002223': 13, 'UBERON:0000220': 14, 'UBERON:0000351': 14, 'UBERON:0001092': 14, 'UBERON:0003687': 14, 'UBERON:0006682': 14, 'UBERON:0010948': 14, 'UBERON:0010949': 14, 'UBERON:0004767': 14, 'UBERON:0017615': 14, 'UBERON:0003563': 14, 'UBERON:0003564': 14, 'UBERON:0011192': 14, 'UBERON:0007160': 14, 'CL:0002225': 14, 'CL:0002228': 14, 'GO:1990086': 14, 'UBERON:0005656': 14, 'UBERON:0005688': 14, 'UBERON:0002380': 15, 'UBERON:0000219': 15, 'UBERON:0001093': 15, 'UBERON:0003694': 15, 'UBERON:0005814': 15, 'UBERON:0007266': 15, 'UBERON:0011370': 15, 'CL:0002226': 15, 'CL:0002227': 15, 'UBERON:0001112': 16, 'UBERON:0001125': 16, 'UBERON:0004509': 16, 'UBERON:0000218': 16, 'UBERON:0001476': 17, 'UBERON:0002011': 17, 'UBERON:0002089': 17, 'UBERON:0004500': 18}",-1
311,311,Lung,1,0.75,"HMGN1,COX20,S100A16,MARCKS,ECSCR,HMGN2,TUBB",Lymphatic EC proliferating,,,endothelial cell,endothelial cell,CL:0000115,unknown,-1,0.2857
312,312,Lung,1,0.75,"FBXL7,KALRN,ST6GALNAC3,PKHD1L1,PPFIBP1,LDB2,MMRN1",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,stromal cell,CL:0000499,unknown cell type,-1,0.1818
313,313,Lung,1,0.75,"LMO7,KHDRBS2,RBMS3,NTM,LIMCH1,RAB11FIP1,ST6GALNAC5",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,fibroblast,CL:0000057,fibroblast,9,0.2500
314,314,Lung,1,0.75,"SFTPC,SFTPB,MACROD2,AUTS2,LRRK2,PDE4D,ANK3",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,pulmonary alveolar type 2 cell,CL:0002063,alveolar epithelial type II cell,0,1.0000
315,315,Lung,1,0.75,"SSBP2,KRT17,FAF1,TP63,XPR1,MACROD2,RBMS3",Epithelial cell (basal),basal cell,CL:0000646,stem cell,basal cell,CL:0000646,unknown cell type,-1,0.3636
